level,imu,task
1,'0segment_data933.mat',0
1,'0segment_data934.mat',0
1,'0segment_data935.mat',0
1,'0segment_data936.mat',0
1,'0segment_data937.mat',0
1,'0segment_data938.mat',0
1,'0segment_data939.mat',0
1,'0segment_data940.mat',0
1,'0segment_data941.mat',0
1,'0segment_data942.mat',0
1,'0segment_data943.mat',0
1,'0segment_data944.mat',0
1,'0segment_data945.mat',0
1,'0segment_data946.mat',0
1,'0segment_data947.mat',0
1,'0segment_data948.mat',0
1,'0segment_data949.mat',0
1,'0segment_data950.mat',0
1,'0segment_data951.mat',0
1,'0segment_data952.mat',0
1,'0segment_data953.mat',0
1,'0segment_data954.mat',0
1,'0segment_data955.mat',0
1,'0segment_data956.mat',0
1,'0segment_data957.mat',0
1,'0segment_data958.mat',0
1,'0segment_data959.mat',0
1,'0segment_data960.mat',0
1,'0segment_data961.mat',0
1,'0segment_data962.mat',0
1,'0segment_data963.mat',0
1,'0segment_data964.mat',0
1,'0segment_data965.mat',0
1,'0segment_data966.mat',0
1,'0segment_data967.mat',0
1,'0segment_data968.mat',0
1,'0segment_data969.mat',0
1,'0segment_data970.mat',0
1,'0segment_data971.mat',0
1,'0segment_data972.mat',0
1,'0segment_data973.mat',0
1,'0segment_data974.mat',0
1,'0segment_data975.mat',0
1,'0segment_data976.mat',0
1,'0segment_data977.mat',0
1,'0segment_data978.mat',0
1,'0segment_data979.mat',0
1,'0segment_data980.mat',0
1,'0segment_data981.mat',0
1,'0segment_data982.mat',0
1,'0segment_data983.mat',0
1,'0segment_data984.mat',0
1,'0segment_data985.mat',0
1,'0segment_data986.mat',0
1,'0segment_data987.mat',0
1,'0segment_data988.mat',0
1,'0segment_data989.mat',0
1,'0segment_data990.mat',0
1,'0segment_data991.mat',0
1,'0segment_data992.mat',0
1,'0segment_data993.mat',0
1,'0segment_data994.mat',0
1,'0segment_data995.mat',0
1,'0segment_data996.mat',0
1,'0segment_data997.mat',0
1,'0segment_data998.mat',0
1,'0segment_data999.mat',0
1,'0segment_data1000.mat',0
1,'0segment_data1001.mat',0
1,'0segment_data1002.mat',0
1,'0segment_data1003.mat',0
1,'0segment_data1004.mat',0
1,'0segment_data1005.mat',0
1,'0segment_data1006.mat',0
1,'0segment_data1007.mat',0
1,'0segment_data1008.mat',0
1,'0segment_data1009.mat',0
1,'0segment_data1010.mat',0
1,'0segment_data1011.mat',0
1,'0segment_data1012.mat',0
1,'0segment_data1013.mat',0
1,'0segment_data1014.mat',0
1,'0segment_data1015.mat',0
1,'0segment_data1016.mat',0
1,'0segment_data1017.mat',0
1,'0segment_data1018.mat',0
1,'0segment_data1019.mat',0
1,'0segment_data1020.mat',0
1,'0segment_data1021.mat',0
1,'0segment_data1022.mat',0
1,'0segment_data1023.mat',0
1,'0segment_data1024.mat',0
1,'0segment_data1025.mat',0
1,'0segment_data1026.mat',0
1,'0segment_data1027.mat',0
1,'0segment_data1028.mat',0
1,'0segment_data1029.mat',0
1,'0segment_data1030.mat',0
1,'0segment_data1031.mat',0
1,'0segment_data1032.mat',0
1,'0segment_data1033.mat',0
1,'0segment_data1034.mat',0
1,'0segment_data1035.mat',0
1,'0segment_data1036.mat',0
1,'0segment_data1037.mat',0
1,'0segment_data1038.mat',0
1,'0segment_data1039.mat',0
1,'0segment_data1040.mat',0
1,'0segment_data1041.mat',0
1,'0segment_data1042.mat',0
1,'0segment_data1043.mat',0
1,'0segment_data1044.mat',0
1,'0segment_data1045.mat',0
1,'0segment_data1046.mat',0
1,'0segment_data1047.mat',0
1,'0segment_data1048.mat',0
1,'0segment_data1049.mat',0
1,'0segment_data1050.mat',0
1,'0segment_data1051.mat',0
1,'0segment_data1052.mat',0
1,'0segment_data1053.mat',0
1,'0segment_data1054.mat',0
1,'0segment_data1055.mat',0
1,'0segment_data1056.mat',0
1,'0segment_data1057.mat',0
1,'0segment_data1058.mat',0
1,'0segment_data1059.mat',0
1,'0segment_data1060.mat',0
1,'0segment_data1061.mat',0
1,'0segment_data1062.mat',0
1,'0segment_data1063.mat',0
1,'0segment_data1064.mat',0
1,'0segment_data1065.mat',0
1,'0segment_data1066.mat',0
1,'0segment_data1067.mat',0
1,'0segment_data1068.mat',0
1,'0segment_data1069.mat',0
1,'0segment_data1070.mat',0
1,'0segment_data1071.mat',0
1,'0segment_data1072.mat',0
1,'0segment_data1073.mat',0
1,'0segment_data1074.mat',0
1,'0segment_data1075.mat',0
1,'0segment_data1076.mat',0
1,'0segment_data1077.mat',0
1,'0segment_data1078.mat',0
1,'0segment_data1079.mat',0
1,'0segment_data1080.mat',0
1,'0segment_data1081.mat',0
1,'0segment_data1082.mat',0
1,'0segment_data1083.mat',0
1,'0segment_data1084.mat',0
1,'0segment_data1085.mat',0
1,'0segment_data1086.mat',0
1,'0segment_data1087.mat',0
1,'0segment_data1088.mat',0
1,'0segment_data1089.mat',0
1,'0segment_data1090.mat',0
1,'0segment_data1091.mat',0
1,'0segment_data1092.mat',0
1,'0segment_data1093.mat',0
1,'0segment_data1094.mat',0
1,'0segment_data1095.mat',0
1,'0segment_data1096.mat',0
1,'0segment_data1097.mat',0
1,'0segment_data1098.mat',0
1,'0segment_data1099.mat',0
1,'0segment_data1100.mat',0
1,'0segment_data1101.mat',0
1,'0segment_data1102.mat',0
1,'0segment_data1103.mat',0
1,'0segment_data1104.mat',0
1,'0segment_data1105.mat',0
1,'0segment_data1106.mat',0
1,'0segment_data1107.mat',0
1,'0segment_data1108.mat',0
1,'0segment_data1109.mat',0
1,'0segment_data1110.mat',0
1,'0segment_data1111.mat',0
1,'0segment_data1112.mat',0
1,'0segment_data1113.mat',0
1,'0segment_data1114.mat',0
1,'0segment_data1115.mat',0
1,'0segment_data1116.mat',0
1,'0segment_data1117.mat',0
1,'0segment_data1118.mat',0
1,'0segment_data1119.mat',0
1,'0segment_data1120.mat',0
1,'0segment_data1121.mat',0
1,'0segment_data1122.mat',0
1,'0segment_data1123.mat',0
1,'0segment_data1124.mat',0
1,'0segment_data1125.mat',0
1,'0segment_data1126.mat',0
1,'0segment_data1127.mat',0
1,'0segment_data1128.mat',0
1,'0segment_data1129.mat',0
1,'0segment_data1130.mat',0
1,'0segment_data1131.mat',0
1,'0segment_data1132.mat',0
1,'0segment_data1133.mat',0
1,'0segment_data1134.mat',0
1,'0segment_data1135.mat',0
1,'0segment_data1136.mat',0
1,'0segment_data1137.mat',0
1,'0segment_data1138.mat',0
1,'0segment_data1139.mat',0
1,'0segment_data1140.mat',0
1,'0segment_data1141.mat',0
1,'0segment_data1142.mat',0
1,'0segment_data1143.mat',0
1,'0segment_data1144.mat',0
1,'0segment_data1145.mat',0
1,'0segment_data1146.mat',0
1,'0segment_data1147.mat',0
1,'0segment_data1148.mat',0
1,'0segment_data1149.mat',0
1,'0segment_data1150.mat',0
0,'0segment_data1151.mat',0
0,'0segment_data1152.mat',0
0,'0segment_data1153.mat',0
0,'0segment_data1154.mat',0
0,'0segment_data1155.mat',0
0,'0segment_data1156.mat',0
0,'0segment_data1157.mat',0
0,'0segment_data1158.mat',0
0,'0segment_data1159.mat',0
0,'0segment_data1160.mat',0
0,'0segment_data1161.mat',0
0,'0segment_data1162.mat',0
0,'0segment_data1163.mat',0
0,'0segment_data1164.mat',0
0,'0segment_data1165.mat',0
0,'0segment_data1166.mat',0
0,'0segment_data1167.mat',0
0,'0segment_data1168.mat',0
0,'0segment_data1169.mat',0
0,'0segment_data1170.mat',0
0,'0segment_data1171.mat',0
0,'0segment_data1172.mat',0
0,'0segment_data1173.mat',0
0,'0segment_data1174.mat',0
0,'0segment_data1175.mat',0
0,'0segment_data1176.mat',0
0,'0segment_data1177.mat',0
0,'0segment_data1178.mat',0
0,'0segment_data1179.mat',0
0,'0segment_data1180.mat',0
0,'0segment_data1181.mat',0
0,'0segment_data1182.mat',0
0,'0segment_data1183.mat',0
0,'0segment_data1184.mat',0
0,'0segment_data1185.mat',0
0,'0segment_data1186.mat',0
0,'0segment_data1187.mat',0
0,'0segment_data1188.mat',0
0,'0segment_data1189.mat',0
0,'0segment_data1190.mat',0
0,'0segment_data1191.mat',0
0,'0segment_data1192.mat',0
0,'0segment_data1193.mat',0
0,'0segment_data1194.mat',0
0,'0segment_data1195.mat',0
0,'0segment_data1196.mat',0
0,'0segment_data1197.mat',0
0,'0segment_data1198.mat',0
0,'0segment_data1199.mat',0
0,'0segment_data1200.mat',0
0,'0segment_data1201.mat',0
0,'0segment_data1202.mat',0
0,'0segment_data1203.mat',0
0,'0segment_data1204.mat',0
0,'0segment_data1205.mat',0
0,'0segment_data1206.mat',0
0,'0segment_data1207.mat',0
0,'0segment_data1208.mat',0
0,'0segment_data1209.mat',0
0,'0segment_data1210.mat',0
0,'0segment_data1211.mat',0
0,'0segment_data1212.mat',0
0,'0segment_data1213.mat',0
0,'0segment_data1214.mat',0
0,'0segment_data1215.mat',0
0,'0segment_data1216.mat',0
0,'0segment_data1217.mat',0
0,'0segment_data1218.mat',0
0,'0segment_data1219.mat',0
0,'0segment_data1220.mat',0
0,'0segment_data1221.mat',0
0,'0segment_data1222.mat',0
0,'0segment_data1223.mat',0
0,'0segment_data1224.mat',0
0,'0segment_data1225.mat',0
0,'0segment_data1226.mat',0
0,'0segment_data1227.mat',0
0,'0segment_data1228.mat',0
0,'0segment_data1229.mat',0
0,'0segment_data1230.mat',0
0,'0segment_data1231.mat',0
1,'0segment_data1232.mat',0
1,'0segment_data1233.mat',0
1,'0segment_data1234.mat',0
1,'0segment_data1235.mat',0
1,'0segment_data1236.mat',0
1,'0segment_data1237.mat',0
1,'0segment_data1238.mat',0
1,'0segment_data1239.mat',0
1,'0segment_data1240.mat',0
1,'0segment_data1241.mat',0
1,'0segment_data1242.mat',0
1,'0segment_data1243.mat',0
1,'0segment_data1244.mat',0
1,'0segment_data1245.mat',0
1,'0segment_data1246.mat',0
1,'0segment_data1247.mat',0
1,'0segment_data1248.mat',0
1,'0segment_data1249.mat',0
1,'0segment_data1250.mat',0
1,'0segment_data1251.mat',0
1,'0segment_data1252.mat',0
1,'0segment_data1253.mat',0
1,'0segment_data1254.mat',0
1,'0segment_data1255.mat',0
1,'0segment_data1256.mat',0
1,'0segment_data1257.mat',0
1,'0segment_data1258.mat',0
1,'0segment_data1259.mat',0
1,'0segment_data1260.mat',0
1,'0segment_data1261.mat',0
1,'0segment_data1262.mat',0
1,'0segment_data1263.mat',0
1,'0segment_data1264.mat',0
1,'0segment_data1265.mat',0
1,'0segment_data1266.mat',0
1,'0segment_data1267.mat',0
1,'0segment_data1268.mat',0
1,'0segment_data1269.mat',0
1,'0segment_data1270.mat',0
1,'0segment_data1271.mat',0
1,'0segment_data1272.mat',0
1,'0segment_data1273.mat',0
1,'0segment_data1274.mat',0
1,'0segment_data1275.mat',0
1,'0segment_data1276.mat',0
1,'0segment_data1277.mat',0
1,'0segment_data1278.mat',0
1,'0segment_data1279.mat',0
1,'0segment_data1280.mat',0
1,'0segment_data1281.mat',0
1,'0segment_data1282.mat',0
1,'0segment_data1283.mat',0
1,'0segment_data1284.mat',0
1,'0segment_data1285.mat',0
1,'0segment_data1286.mat',0
1,'0segment_data1287.mat',0
1,'0segment_data1288.mat',0
1,'0segment_data1289.mat',0
1,'0segment_data1290.mat',0
1,'0segment_data1291.mat',0
1,'0segment_data1292.mat',0
1,'0segment_data1293.mat',0
1,'0segment_data1294.mat',0
1,'0segment_data1295.mat',0
1,'0segment_data1296.mat',0
1,'0segment_data1297.mat',0
1,'0segment_data1298.mat',0
1,'0segment_data1299.mat',0
1,'0segment_data1300.mat',0
1,'0segment_data1301.mat',0
1,'0segment_data1302.mat',0
1,'0segment_data1303.mat',0
1,'0segment_data1304.mat',0
1,'0segment_data1305.mat',0
1,'0segment_data1306.mat',0
1,'0segment_data1307.mat',0
1,'0segment_data1308.mat',0
1,'0segment_data1309.mat',0
1,'0segment_data1310.mat',0
1,'0segment_data1311.mat',0
1,'0segment_data1312.mat',0
1,'0segment_data1313.mat',0
1,'0segment_data1314.mat',0
1,'0segment_data1315.mat',0
1,'0segment_data1316.mat',0
1,'0segment_data1317.mat',0
1,'0segment_data1318.mat',0
1,'0segment_data1319.mat',0
1,'0segment_data1320.mat',0
1,'0segment_data1321.mat',0
1,'0segment_data1322.mat',0
1,'0segment_data1323.mat',0
1,'0segment_data1324.mat',0
1,'0segment_data1325.mat',0
1,'0segment_data1326.mat',0
1,'0segment_data1327.mat',0
1,'0segment_data1328.mat',0
1,'0segment_data1329.mat',0
1,'0segment_data1330.mat',0
1,'0segment_data1331.mat',0
1,'0segment_data1332.mat',0
1,'0segment_data1333.mat',0
1,'0segment_data1334.mat',0
1,'0segment_data1335.mat',0
1,'0segment_data1336.mat',0
1,'0segment_data1337.mat',0
1,'0segment_data1338.mat',0
1,'0segment_data1339.mat',0
1,'0segment_data1340.mat',0
1,'0segment_data1341.mat',0
1,'0segment_data1342.mat',0
1,'0segment_data1343.mat',0
1,'0segment_data1344.mat',0
1,'0segment_data1345.mat',0
1,'0segment_data1346.mat',0
1,'0segment_data1347.mat',0
1,'0segment_data1348.mat',0
1,'0segment_data1349.mat',0
1,'0segment_data1350.mat',0
1,'0segment_data1351.mat',0
1,'0segment_data1352.mat',0
1,'0segment_data1353.mat',0
1,'0segment_data1354.mat',0
1,'0segment_data1355.mat',0
1,'0segment_data1356.mat',0
1,'0segment_data1357.mat',0
1,'0segment_data1358.mat',0
1,'0segment_data1359.mat',0
1,'0segment_data1360.mat',0
1,'0segment_data1361.mat',0
1,'0segment_data1362.mat',0
1,'0segment_data1363.mat',0
1,'0segment_data1364.mat',0
1,'0segment_data1365.mat',0
1,'0segment_data1366.mat',0
1,'0segment_data1367.mat',0
1,'0segment_data1368.mat',0
1,'0segment_data1369.mat',0
1,'0segment_data1370.mat',0
1,'0segment_data1371.mat',0
1,'0segment_data1372.mat',0
1,'0segment_data1373.mat',0
1,'0segment_data1374.mat',0
1,'0segment_data1375.mat',0
1,'0segment_data1376.mat',0
1,'0segment_data1377.mat',0
1,'0segment_data1378.mat',0
1,'0segment_data1379.mat',0
1,'0segment_data1380.mat',0
1,'0segment_data1381.mat',0
1,'0segment_data1382.mat',0
1,'0segment_data1383.mat',0
1,'0segment_data1384.mat',0
1,'0segment_data1385.mat',0
1,'0segment_data1386.mat',0
1,'0segment_data1387.mat',0
1,'0segment_data1388.mat',0
1,'0segment_data1389.mat',0
1,'0segment_data1390.mat',0
1,'0segment_data1391.mat',0
1,'0segment_data1392.mat',0
1,'0segment_data1393.mat',0
1,'0segment_data1394.mat',0
1,'0segment_data1395.mat',0
1,'0segment_data1396.mat',0
1,'0segment_data1397.mat',0
1,'0segment_data1398.mat',0
1,'0segment_data1399.mat',0
1,'0segment_data1400.mat',0
1,'0segment_data1401.mat',0
1,'0segment_data1402.mat',0
1,'0segment_data1403.mat',0
1,'0segment_data1404.mat',0
1,'0segment_data1405.mat',0
1,'0segment_data1406.mat',0
1,'0segment_data1407.mat',0
1,'0segment_data1408.mat',0
1,'0segment_data1409.mat',0
1,'0segment_data1410.mat',0
1,'0segment_data1411.mat',0
1,'0segment_data1412.mat',0
1,'0segment_data1413.mat',0
1,'0segment_data1414.mat',0
1,'0segment_data1415.mat',0
1,'0segment_data1416.mat',0
1,'0segment_data1417.mat',0
1,'0segment_data1418.mat',0
1,'0segment_data1419.mat',0
1,'0segment_data1420.mat',0
1,'0segment_data1421.mat',0
1,'0segment_data1422.mat',0
1,'0segment_data1423.mat',0
1,'0segment_data1424.mat',0
1,'0segment_data1425.mat',0
1,'0segment_data1426.mat',0
1,'0segment_data1427.mat',0
1,'0segment_data1428.mat',0
1,'0segment_data1429.mat',0
1,'0segment_data1430.mat',0
1,'0segment_data1431.mat',0
1,'0segment_data1432.mat',0
1,'0segment_data1433.mat',0
1,'0segment_data1434.mat',0
1,'0segment_data1435.mat',0
1,'0segment_data1436.mat',0
1,'0segment_data1437.mat',0
1,'0segment_data1438.mat',0
1,'0segment_data1439.mat',0
1,'0segment_data1440.mat',0
1,'0segment_data1441.mat',0
1,'0segment_data1442.mat',0
1,'0segment_data1443.mat',0
1,'0segment_data1444.mat',0
1,'0segment_data1445.mat',0
1,'0segment_data1446.mat',0
1,'0segment_data1447.mat',0
1,'0segment_data1448.mat',0
1,'0segment_data1449.mat',0
1,'0segment_data1450.mat',0
1,'0segment_data1451.mat',0
1,'0segment_data1452.mat',0
1,'0segment_data1453.mat',0
1,'0segment_data1454.mat',0
1,'0segment_data1455.mat',0
1,'0segment_data1456.mat',0
1,'0segment_data1457.mat',0
1,'0segment_data1458.mat',0
1,'0segment_data1459.mat',0
1,'0segment_data1460.mat',0
1,'0segment_data1461.mat',0
1,'0segment_data1462.mat',0
1,'0segment_data1463.mat',0
1,'0segment_data1464.mat',0
1,'0segment_data1465.mat',0
1,'0segment_data1466.mat',0
1,'0segment_data1467.mat',0
1,'0segment_data1468.mat',0
1,'0segment_data1469.mat',0
1,'0segment_data1470.mat',0
1,'0segment_data1471.mat',0
1,'0segment_data1472.mat',0
1,'0segment_data1473.mat',0
1,'0segment_data1474.mat',0
1,'0segment_data1475.mat',0
1,'0segment_data1476.mat',0
1,'0segment_data1477.mat',0
1,'0segment_data1478.mat',0
1,'0segment_data1479.mat',0
1,'0segment_data1480.mat',0
1,'0segment_data1481.mat',0
1,'0segment_data1482.mat',0
1,'0segment_data1483.mat',0
1,'0segment_data1484.mat',0
1,'0segment_data1485.mat',0
1,'0segment_data1486.mat',0
1,'0segment_data1487.mat',0
1,'0segment_data1488.mat',0
1,'0segment_data1489.mat',0
1,'0segment_data1490.mat',0
1,'0segment_data1491.mat',0
1,'0segment_data1492.mat',0
1,'0segment_data1493.mat',0
1,'0segment_data1494.mat',0
1,'0segment_data1495.mat',0
1,'0segment_data1496.mat',0
1,'0segment_data1497.mat',0
1,'0segment_data1498.mat',0
1,'0segment_data1499.mat',0
1,'0segment_data1500.mat',0
1,'0segment_data1501.mat',0
1,'0segment_data1502.mat',0
1,'0segment_data1503.mat',0
1,'0segment_data1504.mat',0
1,'0segment_data1505.mat',0
1,'0segment_data1506.mat',0
1,'0segment_data1507.mat',0
1,'0segment_data1508.mat',0
1,'0segment_data1509.mat',0
1,'0segment_data1510.mat',0
1,'0segment_data1511.mat',0
1,'0segment_data1512.mat',0
1,'0segment_data1513.mat',0
1,'0segment_data1514.mat',0
1,'0segment_data1515.mat',0
1,'0segment_data1516.mat',0
1,'0segment_data1517.mat',0
1,'0segment_data1518.mat',0
1,'0segment_data1519.mat',0
1,'0segment_data1520.mat',0
1,'0segment_data1521.mat',0
1,'0segment_data1522.mat',0
1,'0segment_data1523.mat',0
1,'0segment_data1524.mat',0
1,'0segment_data1525.mat',0
1,'0segment_data1526.mat',0
1,'0segment_data1527.mat',0
1,'0segment_data1528.mat',0
1,'0segment_data1529.mat',0
1,'0segment_data1530.mat',0
1,'0segment_data1531.mat',0
1,'0segment_data1532.mat',0
1,'0segment_data1533.mat',0
1,'0segment_data1534.mat',0
1,'0segment_data1535.mat',0
1,'0segment_data1536.mat',0
1,'0segment_data1537.mat',0
1,'0segment_data1538.mat',0
1,'0segment_data1539.mat',0
1,'0segment_data1540.mat',0
1,'0segment_data1541.mat',0
1,'0segment_data1542.mat',0
1,'0segment_data1543.mat',0
1,'0segment_data1544.mat',0
1,'0segment_data1545.mat',0
1,'0segment_data1546.mat',0
1,'0segment_data1547.mat',0
1,'0segment_data1548.mat',0
1,'0segment_data1549.mat',0
1,'0segment_data1550.mat',0
1,'0segment_data1551.mat',0
1,'0segment_data1552.mat',0
1,'0segment_data1553.mat',0
1,'0segment_data1554.mat',0
1,'0segment_data1555.mat',0
1,'0segment_data1556.mat',0
1,'0segment_data1557.mat',0
1,'0segment_data1558.mat',0
1,'0segment_data1559.mat',0
1,'0segment_data1560.mat',0
1,'0segment_data1561.mat',0
1,'0segment_data1562.mat',0
1,'0segment_data1563.mat',0
1,'0segment_data1564.mat',0
1,'0segment_data1565.mat',0
1,'0segment_data1566.mat',0
1,'0segment_data1567.mat',0
1,'0segment_data1568.mat',0
1,'0segment_data1569.mat',0
1,'0segment_data1570.mat',0
1,'0segment_data1571.mat',0
1,'0segment_data1572.mat',0
1,'0segment_data1573.mat',0
1,'0segment_data1574.mat',0
1,'0segment_data1575.mat',0
1,'0segment_data1576.mat',0
1,'0segment_data1577.mat',0
1,'0segment_data1578.mat',0
1,'0segment_data1579.mat',0
1,'0segment_data1580.mat',0
1,'0segment_data1581.mat',0
1,'0segment_data1582.mat',0
1,'0segment_data1583.mat',0
1,'0segment_data1584.mat',0
1,'0segment_data1585.mat',0
1,'0segment_data1586.mat',0
1,'0segment_data1587.mat',0
1,'0segment_data1588.mat',0
1,'0segment_data1589.mat',0
1,'0segment_data1590.mat',0
1,'0segment_data1591.mat',0
1,'0segment_data1592.mat',0
1,'0segment_data1593.mat',0
1,'0segment_data1594.mat',0
1,'0segment_data1595.mat',0
1,'0segment_data1596.mat',0
1,'0segment_data1597.mat',0
1,'0segment_data1598.mat',0
1,'0segment_data1599.mat',0
1,'0segment_data1600.mat',0
1,'0segment_data1601.mat',0
1,'0segment_data1602.mat',0
1,'0segment_data1603.mat',0
1,'0segment_data1604.mat',0
1,'0segment_data1605.mat',0
1,'0segment_data1606.mat',0
1,'0segment_data1607.mat',0
1,'0segment_data1608.mat',0
1,'0segment_data1609.mat',0
1,'0segment_data1610.mat',0
1,'0segment_data1611.mat',0
1,'0segment_data1612.mat',0
1,'0segment_data1613.mat',0
1,'0segment_data1614.mat',0
1,'0segment_data1615.mat',0
1,'0segment_data1616.mat',0
1,'0segment_data1617.mat',0
1,'0segment_data1618.mat',0
1,'0segment_data1619.mat',0
1,'0segment_data1620.mat',0
1,'0segment_data1621.mat',0
1,'0segment_data1622.mat',0
1,'0segment_data1623.mat',0
1,'0segment_data1624.mat',0
1,'0segment_data1625.mat',0
1,'0segment_data1626.mat',0
1,'0segment_data1627.mat',0
1,'0segment_data1628.mat',0
1,'0segment_data1629.mat',0
1,'0segment_data1630.mat',0
1,'0segment_data1631.mat',0
1,'0segment_data1632.mat',0
1,'0segment_data1633.mat',0
1,'0segment_data1634.mat',0
1,'0segment_data1635.mat',0
1,'0segment_data1636.mat',0
1,'0segment_data1637.mat',0
1,'0segment_data1638.mat',0
1,'0segment_data1639.mat',0
1,'0segment_data1640.mat',0
1,'0segment_data1641.mat',0
1,'0segment_data1642.mat',0
1,'0segment_data1643.mat',0
1,'0segment_data1644.mat',0
1,'0segment_data1645.mat',0
1,'0segment_data1646.mat',0
1,'0segment_data1647.mat',0
